Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
hash:d04361eb763ce768e3cf471f5aa272f201eef715fa46b0ae0ea75326afffaaa6,d04361eb763ce768e3cf471f5aa272f201eef715fa46b0ae0ea75326afffaaa6,76,76,Splunk - Collective Insights Demo,,Correlation,AZORult,"T1204.001, T1204.002, T1566, T1614.001, T1542.003, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T01:15:28.124Z
hash:d09c81166ef4131cf10dfef798d77d2dfc7d763e8bdc468592f2a5c0b9c3ac09,d09c81166ef4131cf10dfef798d77d2dfc7d763e8bdc468592f2a5c0b9c3ac09,75,75,Splunk - Collective Insights Demo,,Correlation,"Mansabo, XMRig Miner","TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T01:15:28.124Z
hash:d0c0b0954b5e36de796decc6a3a02fdac0b28eeca356f13b4d290abdbe0fd324,d0c0b0954b5e36de796decc6a3a02fdac0b28eeca356f13b4d290abdbe0fd324,75,75,Splunk - Collective Insights Demo,,Correlation,Floxif,"T1082, T1546.010, T1012, T1046, T1614.001, T1120, T1547, T1547.001, T1027, T1055, T1027.002, T1112, T1057, T1003, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T01:15:28.124Z
hash:d3946df4ee2d356b334d80e6a3ee31a13a376b95e4e3b2dd4f6f6f6947df6dc8,d3946df4ee2d356b334d80e6a3ee31a13a376b95e4e3b2dd4f6f6f6947df6dc8,75,75,Splunk - Collective Insights Demo,,Correlation,"Berbew, Hangup","TA0011, T1547.001, T1112, T1614.001, TA0002",symantec:ep:risk:file,,2024-12-31T01:15:28.124Z
hash:e178cb462d7a6174ca089a0f0a9972eaba07b70f517f04e713fcfbf417a1670c,e178cb462d7a6174ca089a0f0a9972eaba07b70f517f04e713fcfbf417a1670c,75,75,Splunk - Collective Insights Demo,,Correlation,njRAT,"TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T01:15:28.124Z
hash:fe1ee2d063a879c87adbb12f534ddecf106ef1d3f5cb553e9f9a06c56aefd1c6,fe1ee2d063a879c87adbb12f534ddecf106ef1d3f5cb553e9f9a06c56aefd1c6,77,77,Splunk - Collective Insights Demo,,Correlation,"ELF, Mirai","T1204.001, T1204.002, T1566, T1222.002, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T01:15:28.124Z
idn:96a8823139.net,96a8823139.net,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:aanparshnh.com,aanparshnh.com,97,97,Splunk - Collective Insights Demo,,Correlation,,"T1584.005, TA0001, TA0002, TA0011, T1566",isc:bind:query,,2024-12-31T01:15:13.972Z
idn:alcgkown.com,alcgkown.com,93,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:almspvru.net,almspvru.net,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:ehcaogkhj.net,ehcaogkhj.net,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:emasgmmkwoceewuo.org,emasgmmkwoceewuo.org,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:gnqfqfcpwb.org,gnqfqfcpwb.org,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:iqwifsunu.yi.org,iqwifsunu.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:jpcqdmfvn.com,jpcqdmfvn.com,95,95,Splunk - Collective Insights Demo,,Correlation,,"T1584.005, T1566",isc:bind:query,,2024-12-31T01:15:13.972Z
idn:mjmlivmvulk.com,mjmlivmvulk.com,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:snfrpmnq.org,snfrpmnq.org,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:soogmugokqoksmuw.org,soogmugokqoksmuw.org,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:zssdxcq.yi.org,zssdxcq.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:86bb16fed9.net,86bb16fed9.net,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:adhbtib.yi.org,adhbtib.yi.org,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:alkpmrnq.net,alkpmrnq.net,90,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:allqntpr.net,allqntpr.net,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:almspvqt.net,almspvqt.net,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:alnuqxsv.net,alnuqxsv.net,93,93,Splunk - Collective Insights Demo,,Correlation,,T1566,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:dadc225736.info,dadc225736.info,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:ihouxyds.yi.org,ihouxyds.yi.org,92,92,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:interisucopetn.org,interisucopetn.org,90,5,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:pcajqcaof.yi.org,pcajqcaof.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:redotntexpleor.info,redotntexpleor.info,94,94,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:udtwirqzhdm.yi.org,udtwirqzhdm.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:uyhgqunqkxnx.pw,uyhgqunqkxnx.pw,93,93,Splunk - Collective Insights Demo,,Correlation,,T1584.005,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:vksjqxljdw.com,vksjqxljdw.com,92,91,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0011, TA0002",isc:bind:query,,2024-12-31T01:15:13.972Z
idn:wmvrlpvpqxu.yi.org,wmvrlpvpqxu.yi.org,91,91,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
idn:wscseycuescwkicg.org,wscseycuescwkicg.org,93,93,Splunk - Collective Insights Demo,,Correlation,,,isc:bind:query,,2024-12-31T01:15:13.972Z
ip:217.76.52.43,217.76.52.43,90,30,Sentinel Integration,enrichment,Correlation,DarkGate,TA0011,,dff3f060-077a-456f-834d-dc06ac073554,2024-12-31T01:06:58.909Z
ip:108.174.199.249,108.174.199.249,99,99,Sentinel Integration,enrichment,Correlation,PrivateLoader,"TA0011, T1071, TA0001, T1566.002",,dff3f060-077a-456f-834d-dc06ac073554,2024-12-31T01:06:52.781Z
ip:103.118.253.95,103.118.253.95,99,30,Sentinel Integration,enrichment,Correlation,Pupy RAT,"TA0011, T1071",,dff3f060-077a-456f-834d-dc06ac073554,2024-12-31T01:06:47.795Z
ip:34.134.212.77,34.134.212.77,69,30,Sentinel Integration,enrichment,Correlation,Covenant,TA0011,,dff3f060-077a-456f-834d-dc06ac073554,2024-12-31T01:06:45.339Z
ip:193.149.189.27,193.149.189.27,99,40,Sentinel Integration,enrichment,Correlation,Havoc Framework,"TA0011, T1071",,dff3f060-077a-456f-834d-dc06ac073554,2024-12-31T01:06:41.994Z
ip:101.133.172.90,101.133.172.90,97,98,Sentinel Integration,enrichment,Correlation,Supershell,TA0011,,dff3f060-077a-456f-834d-dc06ac073554,2024-12-31T01:06:39.570Z
ip:217.76.52.43,217.76.52.43,90,30,Sentinel Integration,enrichment,Correlation,DarkGate,TA0011,,0960775a-a81b-4842-b300-299a942998a4,2024-12-31T00:52:30.882Z
ip:108.174.199.249,108.174.199.249,99,99,Sentinel Integration,enrichment,Correlation,PrivateLoader,"TA0011, T1071, T1566.002, TA0001",,0960775a-a81b-4842-b300-299a942998a4,2024-12-31T00:52:28.557Z
ip:103.118.253.95,103.118.253.95,99,30,Sentinel Integration,enrichment,Correlation,Pupy RAT,"TA0011, T1071",,0960775a-a81b-4842-b300-299a942998a4,2024-12-31T00:52:26.082Z
ip:34.134.212.77,34.134.212.77,69,30,Sentinel Integration,enrichment,Correlation,Covenant,TA0011,,0960775a-a81b-4842-b300-299a942998a4,2024-12-31T00:52:23.089Z
ip:193.149.189.27,193.149.189.27,99,40,Sentinel Integration,enrichment,Correlation,Havoc Framework,"TA0011, T1071",,0960775a-a81b-4842-b300-299a942998a4,2024-12-31T00:52:19.528Z
ip:101.133.172.90,101.133.172.90,97,98,Sentinel Integration,enrichment,Correlation,Supershell,TA0011,,0960775a-a81b-4842-b300-299a942998a4,2024-12-31T00:52:17.007Z
idn:ahtsvrcvjwwthtwhy.net,ahtsvrcvjwwthtwhy.net,91,91,Splunk - Collective Insights Demo,,Correlation,,"TA0011, TA0001",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:apnmeoqgpi.duckdns.org,apnmeoqgpi.duckdns.org,74,34,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0011, TA0002, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:chat-whatsappgvmu.xxuz.com,chat-whatsappgvmu.xxuz.com,72,28,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, TA0001",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:facebook-pembatalan-pemblokiran.duckdns.org,facebook-pembatalan-pemblokiran.duckdns.org,74,71,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0011, TA0002, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:grddvvivhh.duckdns.org,grddvvivhh.duckdns.org,70,38,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:grouprivatefree.duckdns.org,grouprivatefree.duckdns.org,69,37,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0011, TA0002, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:grupbokepfulindo2.duckdns.org,grupbokepfulindo2.duckdns.org,74,34,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:if6hem91q.duckdns.org,if6hem91q.duckdns.org,69,33,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0011, TA0002, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:join-grupwatante.duckdns.org,join-grupwatante.duckdns.org,69,33,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:millynpm.zzux.com,millynpm.zzux.com,72,32,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:putha.duckdns.org,putha.duckdns.org,73,42,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:remfff.duckdns.org,remfff.duckdns.org,73,73,Splunk - Collective Insights Demo,,Correlation,REMCOS RAT,"TA0011, T1204.001, T1566, TA0001, TA0002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:service-cponline04b.serveusers.com,service-cponline04b.serveusers.com,69,33,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, T1566",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:szcoytcsit.duckdns.org,szcoytcsit.duckdns.org,73,33,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0011, TA0002, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:vazgdi.mrface.com,vazgdi.mrface.com,72,68,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:venom12345.duckdns.org,venom12345.duckdns.org,70,30,Splunk - Collective Insights Demo,,Correlation,AsyncRAT,"TA0011, TA0001",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:bafybeihsf76mrnbtuywk7wutm6szlu45jg4euzznp7wppyeydzyyfrrrgu.ipfs.dweb.link,bafybeihsf76mrnbtuywk7wutm6szlu45jg4euzznp7wppyeydzyyfrrrgu.ipfs.dweb.link,66,66,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",squid:access,,2024-12-31T00:51:36.006Z
idn:blackpoint.hopto.org,blackpoint.hopto.org,68,68,Splunk - Collective Insights Demo,,Correlation,,T1566.002,squid:access,,2024-12-31T00:51:36.006Z
idn:metaprotected10782373254.duckdns.org,metaprotected10782373254.duckdns.org,73,29,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002, TA0001, TA0002, TA0011",squid:access,,2024-12-31T00:51:36.006Z
idn:newlife957.duckdns.org,newlife957.duckdns.org,74,74,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566, TA0001, TA0011, TA0002",squid:access,,2024-12-31T00:51:36.006Z
idn:06jjvj.duckdns.org,06jjvj.duckdns.org,69,29,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:fredstat.000webhostapp.com,fredstat.000webhostapp.com,70,70,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, T1566",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:icpwyokxcv.duckdns.org,icpwyokxcv.duckdns.org,72,37,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002, TA0001, TA0002, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:jtyjhfdgdf.dnsrd.com,jtyjhfdgdf.dnsrd.com,69,68,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0001, TA0011, TA0002, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:plxeyaja.com,plxeyaja.com,94,94,Splunk - Collective Insights Demo,,Correlation,,"TA0011, TA0001",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:riamenihost1970.blogspot.nl,riamenihost1970.blogspot.nl,71,32,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:secure02d-verify.ftpserver.biz,secure02d-verify.ftpserver.biz,72,32,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:wwgqmccemisoscom.org,wwgqmccemisoscom.org,93,93,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0011",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:wxluitpliymeoirc.com,wxluitpliymeoirc.com,94,94,Splunk - Collective Insights Demo,,Correlation,,"T1584.005, TA0011, TA0001",isc:bind:query,,2024-12-31T00:51:36.006Z
idn:asianxhubsmz.dnset.com,asianxhubsmz.dnset.com,73,69,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",squid:access,,2024-12-31T00:51:36.006Z
idn:nicko09ser.duckdns.org,nicko09ser.duckdns.org,68,28,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, TA0001, TA0002, TA0011, T1566",squid:access,,2024-12-31T00:51:36.006Z
idn:security-page.strangled.net,security-page.strangled.net,70,70,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, T1566",squid:access,,2024-12-31T00:51:36.006Z
idn:xnxxtubekrj.dnset.com,xnxxtubekrj.dnset.com,68,68,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, T1566",squid:access,,2024-12-31T00:51:36.005Z
ip:103.209.129.193,103.209.129.193,98,38,Splunk - Collective Insights Demo,,Correlation,"Asset Reconnaissance Lighthouse, Supershell","T1595.002, TA0011",netscreen:firewall,,2024-12-31T00:46:48.489Z
ip:139.196.24.58,139.196.24.58,99,57,Splunk - Collective Insights Demo,,Correlation,"Gophish, Cobalt Strike Beacon, Cobalt Strike","T1566, TA0011, TA0001, T1566.002",netscreen:firewall,,2024-12-31T00:46:48.489Z
ip:141.164.38.185,141.164.38.185,90,91,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T00:46:48.489Z
ip:149.104.30.175,149.104.30.175,67,20,Splunk - Collective Insights Demo,,Correlation,Asset Reconnaissance Lighthouse,T1595.002,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:154.205.134.232,154.205.134.232,91,31,Splunk - Collective Insights Demo,,Correlation,ShadowPad,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:154.37.219.91,154.37.219.91,95,39,Splunk - Collective Insights Demo,,Correlation,"Cobalt Strike Beacon, Supershell",TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:154.92.19.29,154.92.19.29,99,39,Splunk - Collective Insights Demo,,Correlation,"Cobalt Strike Beacon, Cobalt Strike","TA0011, T1071, T1566.002, TA0001",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:157.173.197.177,157.173.197.177,96,99,Splunk - Collective Insights Demo,,Correlation,AsyncRAT,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:159.203.48.151,159.203.48.151,90,96,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:182.255.44.86,182.255.44.86,95,97,Splunk - Collective Insights Demo,,Correlation,Supershell,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:185.244.30.29,185.244.30.29,68,33,Splunk - Collective Insights Demo,,Correlation,Netwire RAT,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:217.147.172.214,217.147.172.214,92,40,Splunk - Collective Insights Demo,,Correlation,Chalubo,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:38.46.12.68,38.46.12.68,92,33,Splunk - Collective Insights Demo,,Correlation,"Cobalt Strike Beacon, Cobalt Strike",TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:39.98.174.154,39.98.174.154,96,97,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,"TA0011, TA0001, T1566.002",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:45.77.5.71,45.77.5.71,90,31,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:58.137.140.238,58.137.140.238,98,43,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,"TA0011, TA0001, T1566.002",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:8.222.243.5,8.222.243.5,91,31,Splunk - Collective Insights Demo,,Correlation,Joker,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:99.241.109.24,99.241.109.24,71,35,Splunk - Collective Insights Demo,,Correlation,DarkComet,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:110.41.87.119,110.41.87.119,92,34,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:124.222.22.192,124.222.22.192,94,38,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,"TA0011, T1204.001, T1204.002, T1566, TA0001, T1566.002",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:137.220.49.187,137.220.49.187,90,31,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:159.89.250.35,159.89.250.35,91,97,Splunk - Collective Insights Demo,,Correlation,Sliver,"TA0011, T1071",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:161.35.239.147,161.35.239.147,98,99,Splunk - Collective Insights Demo,,Correlation,Havoc Framework,"TA0011, T1071",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:207.90.238.157,207.90.238.157,93,29,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:212.23.222.206,212.23.222.206,98,99,Splunk - Collective Insights Demo,,Correlation,AsyncRAT,"T1584, TA0011, T1566.002, TA0001",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:218.30.103.168,218.30.103.168,91,93,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:39.108.142.219,39.108.142.219,97,99,Splunk - Collective Insights Demo,,Correlation,"Cobalt Strike, Cobalt Strike Beacon","TA0011, TA0001, T1566.002",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:45.125.67.21,45.125.67.21,90,91,Splunk - Collective Insights Demo,,Correlation,SparkRAT,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:45.151.62.158,45.151.62.158,69,24,Splunk - Collective Insights Demo,,Correlation,,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:47.245.111.133,47.245.111.133,96,31,Splunk - Collective Insights Demo,,Correlation,Joker,"TA0011, T1071",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:47.93.240.197,47.93.240.197,94,35,Splunk - Collective Insights Demo,,Correlation,"Brute Ratel C4, Cobalt Strike Beacon",TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:5.252.178.153,5.252.178.153,94,97,Splunk - Collective Insights Demo,,Correlation,Sliver,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:62.112.8.60,62.112.8.60,97,40,Splunk - Collective Insights Demo,,Correlation,,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:66.172.33.218,66.172.33.218,65,25,Splunk - Collective Insights Demo,,Correlation,,,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:78.89.177.84,78.89.177.84,96,40,Splunk - Collective Insights Demo,,Correlation,Darktrack RAT,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:89.111.133.213,89.111.133.213,97,97,Splunk - Collective Insights Demo,,Correlation,Metasploit,TA0011,netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:89.22.224.180,89.22.224.180,70,30,Splunk - Collective Insights Demo,,Correlation,Ajina.Banker,"T1071, TA0011",netscreen:firewall,,2024-12-31T00:46:48.488Z
ip:217.76.52.43,217.76.52.43,90,30,Sentinel Integration,enrichment,Correlation,DarkGate,TA0011,,fcd0399b-ae63-43e2-a12e-cde32e179a13,2024-12-31T00:36:52.667Z
ip:108.174.199.249,108.174.199.249,99,99,Sentinel Integration,enrichment,Correlation,PrivateLoader,"TA0011, T1071, TA0001, T1566.002",,fcd0399b-ae63-43e2-a12e-cde32e179a13,2024-12-31T00:36:50.358Z
ip:103.118.253.95,103.118.253.95,99,30,Sentinel Integration,enrichment,Correlation,Pupy RAT,"TA0011, T1071",,fcd0399b-ae63-43e2-a12e-cde32e179a13,2024-12-31T00:36:46.674Z
ip:34.134.212.77,34.134.212.77,69,30,Sentinel Integration,enrichment,Correlation,Covenant,TA0011,,fcd0399b-ae63-43e2-a12e-cde32e179a13,2024-12-31T00:36:43.756Z
ip:193.149.189.27,193.149.189.27,99,40,Sentinel Integration,enrichment,Correlation,Havoc Framework,"TA0011, T1071",,fcd0399b-ae63-43e2-a12e-cde32e179a13,2024-12-31T00:36:39.613Z
ip:101.133.172.90,101.133.172.90,97,98,Sentinel Integration,enrichment,Correlation,Supershell,TA0011,,fcd0399b-ae63-43e2-a12e-cde32e179a13,2024-12-31T00:36:36.850Z
url:http://affectionate-cohen.94-156-227-229.plesk.page/arm5.nn,http://affectionate-cohen.94-156-227-229.plesk.page/arm5.nn,70,66,Splunk - Collective Insights Demo,,Correlation,ELF,"T1204.001, T1204.002, T1566, T1566.002",squid:access,,2024-12-31T00:29:54.701Z
url:http://cpcontacts.12.172-245-112-195.cprapid.com/sh4,http://cpcontacts.12.172-245-112-195.cprapid.com/sh4,66,66,Splunk - Collective Insights Demo,,Correlation,,"T1566.002, T1204.001",squid:access,,2024-12-31T00:29:54.701Z
url:http://join-whatsapp-viral18sma.duckdns.org/,http://join-whatsapp-viral18sma.duckdns.org/,67,67,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, TA0011, T1566.002",squid:access,,2024-12-31T00:29:54.701Z
url:http://linux-it.abuser.eu/a/b/yak.sh,http://linux-it.abuser.eu/a/b/yak.sh,71,67,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002, TA0011",squid:access,,2024-12-31T00:29:54.701Z
