Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
LEyOZb,CVE-2010-2162,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:40:06.000Z
Q0lgwS,CVE-2016-3198,91,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:40:06.000Z
cIAqIb,CVE-2019-18935,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:39:06.000Z
OZzQC6,CVE-2015-1328,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:39:06.000Z
QLRnM0,CVE-2016-3141,65,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:37:04.000Z
bViLwu,CVE-2018-14705,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:35:07.000Z
S5_sNa,CVE-2016-9456,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:35:07.000Z
vUxKIk,CVE-2024-31616,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:32:05.000Z
QiPGI9,CVE-2016-4557,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:30:07.000Z
tSo_JN,CVE-2023-47455,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:27:07.000Z
JCk_Cy,CVE-2012-0507,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:27:07.000Z
TSJQ25,CVE-2017-7903,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:26:05.000Z
LFQ_Fo,CVE-2011-0979,0,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:26:05.000Z
uV4LoI,CVE-2024-1086,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:25:07.000Z
lRyom4,CVE-2022-22947,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:25:07.000Z
cyrin0,CVE-2020-0668,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:24:05.000Z
1Tt2Y4,CVE-2024-54751,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:23:05.000Z
lpwvbM,CVE-2021-46250,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:22:05.000Z
KLawvB,CVE-2010-3654,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:22:05.000Z
LFQ-Ix,CVE-2009-0557,93,83,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:21:05.000Z
VenyJ3,CVE-2018-5146,68,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:20:06.000Z
q_aAaR,CVE-2022-48472,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:19:05.000Z
tH_YoR,CVE-2023-26219,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:18:05.000Z
ezpIWN,CVE-2020-1472,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:18:05.000Z
LEyZ9v,CVE-2008-3691,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:17:05.000Z
ruZo11,CVE-2023-35730,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:17:05.000Z
R7tvcW,CVE-2016-5195,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:15:07.000Z
KLhef0,CVE-2012-5076,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:15:07.000Z
TD---H,CVE-2017-3578,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:14:05.000Z
ZRxTe5,CVE-2019-9543,65,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:13:05.000Z
MnF5-p,CVE-2014-4322,70,71,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:13:05.000Z
J_X_3S,CVE-2013-2423,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:12:05.000Z
xDiTDO,CVE-2024-21136,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:11:05.000Z
scobjJ,CVE-2023-41204,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:11:05.000Z
sdOimc,CVE-2023-4551,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:10:07.000Z
j57Gfc,CVE-2021-32265,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:10:07.000Z
KLauw-,CVE-2010-0806,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:09:05.000Z
LFRAiJ,CVE-2006-0022,91,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:08:05.000Z
LExstC,CVE-2011-3251,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:08:05.000Z
sqjKoM,CVE-2023-4911,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:07:05.000Z
RokPvy,CVE-2016-3376,73,73,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:07:05.000Z
wQVqo-,CVE-2024-37090,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:06:05.000Z
iEU2Bw,CVE-2021-21224,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:05:07.000Z
j54YTS,CVE-2021-3864,92,83,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:04:04.000Z
Ytg1Ca,CVE-2019-0585,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:03:07.000Z
v-WXsc,CVE-2024-35333,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:02:04.000Z
fOD50g,CVE-2020-1508,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:02:04.000Z
LEyKd7,CVE-2010-3563,94,88,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:01:05.000Z
LE7RU2,CVE-2006-3730,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:01:05.000Z
cIqv7I,CVE-2019-1458,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:00:07.000Z
jw1IRQ,CVE-2021-1933,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:00:07.000Z
KLaEkU,CVE-2012-1856,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:59:04.000Z
XtBiDV,CVE-2018-8453,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:59:04.000Z
KObdz4,CVE-2012-1847,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:58:05.000Z
oVtcM8,CVE-2022-42889,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:57:06.000Z
2T0rgE,CVE-2024-57031,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:57:06.000Z
nWRYIo,CVE-2022-35643,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:56:05.000Z
p6TGcu,CVE-2023-0743,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:55:07.000Z
NXI2EF,CVE-2008-5227,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:55:07.000Z
K-BiYX,CVE-2009-3129,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:54:05.000Z
U_3qAY,CVE-2018-0802,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:52:05.000Z
aPegMB,CVE-2019-5358,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:52:05.000Z
kaVx-z,CVE-2021-25508,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:51:06.000Z
xKo03W,CVE-2024-41713,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:51:06.000Z
LXVHeA,CVE-2014-3136,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:50:06.000Z
biTN6w,CVE-2019-17268,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:48:06.000Z
tk-rib,CVE-2023-49340,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:48:06.000Z
UBnmAD,CVE-2017-13031,67,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:47:05.000Z
RG3Jpj,CVE-2016-3541,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:46:06.000Z
NPRb9n,CVE-2015-0020,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:45:06.000Z
NKdfp0,CVE-2015-0318,96,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:44:05.000Z
bP-l64,CVE-2019-1215,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:44:05.000Z
fQ41IS,CVE-2020-25279,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:43:06.000Z
LEySec,CVE-2009-3867,95,95,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:42:05.000Z
TDa-9u,CVE-2017-7467,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:42:05.000Z
YiWle1,CVE-2018-1000839,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:41:05.000Z
hNaunM,CVE-2021-26918,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:40:07.000Z
xHH9kG,CVE-2024-6914,82,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:39:05.000Z
tyBOz0,CVE-2023-0757,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:38:05.000Z
lWyhYh,CVE-2022-23482,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:37:05.000Z
JLK8-A,CVE-2012-1889,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:37:05.000Z
iYmtMO,CVE-2021-25943,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:36:06.000Z
LLFgL1,CVE-2013-3663,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:36:06.000Z
l9aFQI,CVE-2022-0983,0,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:34:06.000Z
dgiHdj,CVE-2020-9918,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:33:06.000Z
NWlYK6,CVE-2000-0352,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:32:05.000Z
nXgz3N,CVE-2022-36446,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:32:05.000Z
OhU4U1,CVE-2015-3134,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:31:04.000Z
I7mY_w,CVE-2012-0003,98,98,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:31:04.000Z
LFQ_Fo,CVE-2011-0979,0,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:30:07.000Z
LFQ_tF,CVE-2011-0655,92,92,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:30:07.000Z
LExkjT,CVE-2013-1486,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:29:04.000Z
o_KkqM,CVE-2022-4170,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:28:05.000Z
SwaaH2,CVE-2016-10243,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:28:05.000Z
xKo03W,CVE-2024-41713,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:27:06.000Z
iAfWFv,CVE-2021-3493,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:25:06.000Z
gkpEvS,CVE-2020-35693,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:25:06.000Z
g0UHsL,CVE-2020-15800,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:24:06.000Z
OX4tyO,CVE-2015-1770,95,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:23:05.000Z
uqSqLA,CVE-2024-2646,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:22:05.000Z
vKAbkg,CVE-2024-30085,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:21:05.000Z
NXgI6c,CVE-2012-5680,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:19:04.000Z
nPBxk-,CVE-2022-2385,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:18:05.000Z
0LSsJM,CVE-2024-20104,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:18:05.000Z
qGwFvL,CVE-2023-25813,67,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:17:04.000Z
aVELjJ,CVE-2018-15555,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:17:04.000Z
LEyKd7,CVE-2010-3563,94,88,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:16:06.000Z
LFRApe,CVE-2010-3343,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:15:07.000Z
dzTZCS,CVE-2020-9596,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:14:04.000Z
rA_q_q,CVE-2023-25437,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:14:04.000Z
UkVG9V,CVE-2017-11882,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:13:05.000Z
rlYDUg,CVE-2023-33557,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:13:05.000Z
LFRAjX,CVE-2005-0416,93,83,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:12:06.000Z
LExiwW,CVE-2013-3353,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:12:06.000Z
kybQT6,CVE-2021-4034,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:11:05.000Z
OfGPAQ,CVE-2015-3668,91,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:10:07.000Z
NWlrDv,CVE-2002-2198,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:10:07.000Z
Q0lRb3,CVE-2016-0199,98,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:09:05.000Z
SDNWTA,CVE-2016-7255,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:08:04.000Z
WkkayC,CVE-2018-2437,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:07:05.000Z
qYDilf,CVE-2023-23397,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:07:05.000Z
pLJ-yG,CVE-2022-46404,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:06:05.000Z
neGxTK,CVE-2022-35243,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:05:07.000Z
NWlRA6,CVE-1999-0018,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:05:07.000Z
t7UKe0,CVE-2023-52070,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:04:05.000Z
Ookwjn,CVE-2015-3246,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:04:05.000Z
wovG5N,CVE-2024-39383,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:03:05.000Z
wovG5N,CVE-2024-39383,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:03:05.000Z
KLjWwB,CVE-2012-1535,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T12:01:04.000Z
nBUoyk,CVE-2022-34200,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:01:04.000Z
wovG5N,CVE-2024-39383,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T12:00:07.000Z
T6U1CN,CVE-2017-7420,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:58:05.000Z
a9OsEg,CVE-2019-7982,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:57:06.000Z
wbH2A5,CVE-2024-38213,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:57:06.000Z
whh5F_,CVE-2024-6103,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:56:05.000Z
LFQ9Lo,CVE-2012-0185,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:56:05.000Z
cIAqIb,CVE-2019-18935,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:55:07.000Z
K-1AGK,CVE-2013-0422,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:54:05.000Z
K-1CeZ,CVE-2009-0927,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:54:05.000Z
lRu6-A,CVE-2022-22942,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:53:05.000Z
2if1Tw,CVE-2025-24085,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:53:05.000Z
SxA1Wo,CVE-2016-8484,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:52:05.000Z
MDIHNO,CVE-2014-6332,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:51:05.000Z
pfkq-Q,CVE-2016-15016,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:51:05.000Z
KACpiW,CVE-2013-2460,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:50:06.000Z
d6PTpT,CVE-2017-16282,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:49:05.000Z
nsYpuu,CVE-2022-38625,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:49:05.000Z
NXHlxk,CVE-2006-7095,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:48:05.000Z
LE7P-X,CVE-2006-3942,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:47:05.000Z
sGQOjs,CVE-2023-38669,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:47:05.000Z
m69dEQ,CVE-2022-32413,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:46:06.000Z
wMK6d0,CVE-2024-36568,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:46:06.000Z
LEyKd7,CVE-2010-3563,94,88,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:44:05.000Z
mgT7lJ,CVE-2022-30190,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:44:05.000Z
alGC-A,CVE-2019-9719,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:43:05.000Z
MDPiES,CVE-2014-8441,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:42:05.000Z
Lmk3Sf,CVE-2014-0560,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:42:05.000Z
KLbDwI,CVE-2011-0611,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:41:05.000Z
PqbPSG,CVE-2015-8009,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:40:06.000Z
Ydcu4D,CVE-2018-6703,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:39:05.000Z
daJT1p,CVE-2020-18694,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:38:06.000Z
qYDilf,CVE-2023-23397,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:38:06.000Z
msDYlU,CVE-2022-31558,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:37:05.000Z
mUR1b5,CVE-2022-29464,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:36:06.000Z
hWQi3l,CVE-2021-27514,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:36:06.000Z
KACpiW,CVE-2013-2460,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:34:05.000Z
Xa0zhB,CVE-2018-4315,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:34:05.000Z
iWvUnM,CVE-2021-22731,79,79,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:33:07.000Z
mlRQB2,CVE-2022-30425,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:32:05.000Z
LEyvVI,CVE-2007-6166,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:31:05.000Z
K_20iA,CVE-2011-2462,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:29:05.000Z
Qj43oE,CVE-2016-0189,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:29:05.000Z
